index,x,y,z,color,lum,absmag,appmag,distly,distly_datetime,date
57882,7.1553,-1.0521,19.5609,1.416,0.04134,8.18,9.78,67.99,24816.35,11/28/46
80946,19.4495,1.133,-7.4408,0.571,0.86382,4.88,6.48,67.99,24816.35,11/28/46
92197,-7.7245,18.4685,5.8463,1.416,0.02016,8.96,10.56,67.99,24816.35,11/28/46
82754,7.5177,19.3907,1.6124,0.396,3.37757,3.4,5,68,24820,11/25/46
83735,18.2535,2.3336,-9.8593,0.451,1.85921,4.05,5.65,68.06,24841.9,11/3/46
17207,-17.8812,-2.087,-10.6056,0.706,0.56762,5.34,6.94,68.12,24863.8,10/12/46
71632,2.2653,16.6838,12.3729,1.298,0.06224,7.74,9.34,68.12,24863.8,10/12/46
46701,-0.7665,-14.8042,14.7309,1.137,0.0689,7.63,9.23,68.13,24867.45,10/8/46
91311,12.2363,7.053,-15.4217,-0.63,0.01415,9.35,10.95,68.17,24882.05,9/23/46
12214,-10.0213,-4.3303,-17.8411,-0.63,0.00665,10.17,11.77,68.19,24889.35,9/16/46
89150,2.5811,20.5835,-2.7062,0.291,10.84287,2.14,3.74,68.2,24893,9/13/46
66945,-0.0491,14.903,14.6884,0.48,8.45913,2.41,4.01,68.22,24900.3,9/5/46
79955,13.4915,15.9658,1.4853,0.706,1.26066,4.47,6.08,68.32,24936.8,7/31/46
41344,-9.2724,-12.8252,13.7559,1.137,0.09753,7.25,8.86,68.36,24951.4,7/16/46
21782,-13.3867,13.9914,8.0795,0.423,3.17462,3.47,5.08,68.4,24966,7/2/46
98060,-5.854,19.4166,-5.3822,0.991,0.19306,6.51,8.12,68.4,24966,7/2/46
6324,-12.4956,16.6977,2.3398,0.743,0.84309,4.91,6.52,68.42,24973.3,6/24/46
86681,9.0035,18.3396,-4.7981,0.706,0.91596,4.82,6.43,68.42,24973.3,6/24/46
57308,7.4919,-2.6893,19.4277,0.991,0.14004,6.86,8.47,68.44,24980.6,6/17/46
87847,15.5735,5.541,-12.9588,0.451,1.79723,4.09,5.7,68.47,24991.55,6/6/46
54112,7.4403,-10.2253,16.7761,0.902,0.33021,5.93,7.54,68.49,24998.85,5/30/46
90774,13.4246,-7.9268,-14.095,1.542,0.01919,9.02,10.63,68.52,25009.8,5/19/46
97728,6.1405,4.7303,-19.5357,1.242,0.01553,9.25,10.86,68.52,25009.8,5/19/46
95948,1.7268,16.1007,-13.412,0.902,0.16577,6.68,8.29,68.54,25017.1,5/11/46
44301,-10.67,14.3587,11.0571,0.902,0.41658,5.68,7.29,68.56,25024.4,5/4/46
2376,-3.3116,7.8405,-19.2506,0.48,2.86042,3.58,5.2,68.62,25046.3,4/12/46
59442,15.1313,-13.5273,5.5753,0.509,1.02903,4.69,6.31,68.62,25046.3,4/12/46
41157,3.2931,-20.8026,-0.4257,1.542,0.02613,8.68,10.3,68.67,25064.55,3/25/46
1596,6.0146,-6.2883,-19.2189,-0.63,0.00617,10.25,11.87,68.78,25104.7,2/13/46
86826,15.9314,7.6573,-11.5252,-0.63,0.00386,10.76,12.38,68.79,25108.35,2/9/46
5044,6.9874,-12.2284,-15.7316,0.991,0.4479,5.6,7.22,68.83,25122.95,1/26/46
97039,6.8588,5.1102,-19.3049,1.137,0.04911,8,9.62,68.83,25122.95,1/26/46
25572,-20.6794,-4.3187,0.3378,0.423,2.88222,3.58,5.2,68.88,25141.2,1/7/46
91218,8.1031,15.6506,-11.6777,1.609,0.0052,10.43,12.06,68.92,25155.8,12/24/45
13249,-17.7376,6.4209,-9.5555,-0.63,0.00637,10.21,11.84,68.94,25163.1,12/16/45
12199,-17.123,7.6071,-9.8413,0.82,0.78198,4.99,6.62,68.99,25181.35,11/28/45
38357,-15.3545,-3.2558,14.2037,1.542,0.03609,8.33,9.96,69.01,25188.65,11/21/45
43220,-9.807,-7.4228,17.2287,0.423,4.25971,3.15,4.78,69.01,25188.65,11/21/45
29849,-4.3297,-19.8887,-5.8462,0.266,5.56863,2.86,4.49,69.04,25199.6,11/10/45
91023,12.0854,-12.389,-12.2041,0.902,11.21368,2.1,3.73,69.04,25199.6,11/10/45
17211,-18.1309,-2.1227,-10.7531,0.54,1.03304,4.69,6.32,69.07,25210.55,10/30/45
53395,7.6173,-12.2351,15.5349,0.991,0.23458,6.3,7.93,69.08,25214.2,10/26/45
71628,2.2982,16.938,12.5631,0.902,0.10074,7.22,8.85,69.16,25243.4,9/27/45
95329,1.6859,17.2145,-12.289,1.609,0.00678,10.15,11.78,69.17,25247.05,9/23/45
51654,0.7766,-5.7684,20.4133,1.137,0.02442,8.76,10.39,69.2,25258,9/13/45
47534,-3.28,-9.3537,18.7756,1.478,0.0118,9.55,11.18,69.21,25261.65,9/9/45
31226,-18.7037,-8.3567,5.5947,1.137,0.09293,7.3,8.94,69.23,25268.95,9/2/45
42615,-11.8515,11.8384,13.0742,1.416,0.05658,7.84,9.48,69.27,25283.55,8/18/45
17293,-14.5705,-7.2926,-13.6474,-0.63,0.01517,9.27,10.91,69.29,25290.85,8/11/45
50695,-5.2074,2.8583,20.407,1.542,0.01999,8.97,10.61,69.29,25290.85,8/11/45
71822,19.2556,5.6636,6.9912,-0.63,0.00796,9.97,11.61,69.29,25290.85,8/11/45
10429,-7.4414,-4.3099,-19.4416,1.038,0.16183,6.7,8.34,69.3,25294.5,8/7/45
92973,8.8749,11.5041,-15.5616,0.54,0.85184,4.9,6.54,69.41,25334.65,6/28/45
15882,-16.9911,12.663,2.1469,0.902,0.25747,6.2,7.84,69.44,25345.6,6/17/45
46917,-6.7402,-4.0759,19.7892,0.946,0.27716,6.12,7.76,69.44,25345.6,6/17/45
12634,-13.4998,15.4976,5.6578,1.416,0.04164,8.18,9.82,69.49,25363.85,5/30/45
37595,-9.0631,-18.0203,6.9105,0.451,1.6891,4.16,5.8,69.51,25371.15,5/22/45
16750,-19.7689,7.0902,-3.7585,0.451,2.18882,3.87,5.52,69.55,25385.75,5/8/45
55981,-5.6569,11.3874,17.1385,0.743,0.88796,4.85,6.5,69.57,25393.05,4/30/45
66017,15.9938,2.6658,13.8883,0.82,0.37391,5.79,7.44,69.6,25404,4/20/45
90679,1.1334,21.0485,-3.4995,1.416,0.0303,8.52,10.17,69.66,25425.9,3/29/45
34003,1.7916,-20.5881,-5.5199,0.396,4.5127,3.09,4.74,69.73,25451.45,3/3/45
15959,-17.3372,12.413,1.7559,0.54,0.86821,4.88,6.53,69.75,25458.75,2/24/45
59470,12.4433,-5.093,16.6424,0.451,8.36802,2.42,4.07,69.75,25458.75,2/24/45
94079,2.0053,18.6096,-10.3636,1.416,0.10438,7.18,8.83,69.75,25458.75,2/24/45
6673,-13.6528,15.3619,-5.9626,0.706,0.81434,4.95,6.6,69.76,25462.4,2/20/45
1441,-2.7088,9.4239,-19.026,0.144,0.06776,7.65,9.3,69.78,25469.7,2/13/45
75378,9.0333,17.2578,8.8825,1.542,0.01656,9.18,10.83,69.79,25473.35,2/9/45
82448,2.4189,20.7063,4.8913,0.706,1.12555,4.6,6.25,69.81,25480.65,2/2/45
92722,9.8709,10.2452,-16.0041,1.416,0.03187,8.47,10.12,69.81,25480.65,2/2/45
14064,2.1655,-14.7499,-15.4034,0.396,4.65904,3.05,4.71,69.88,25506.2,1/7/45
79060,12.2522,17.2297,3.568,0.902,0.1943,6.5,8.16,69.9,25513.5,12/31/44
93447,-4.3254,21.0004,-0.6129,0.946,0.35715,5.84,7.5,69.93,25524.45,12/20/44
4179,-7.0655,9.0275,-18.1351,0.991,0.19455,6.5,8.16,69.94,25528.1,12/16/44
67107,10.9249,9.7523,15.7108,0.82,0.51758,5.44,7.1,70.02,25557.3,11/17/44
12594,1.7824,-13.8111,-16.3635,1.137,0.0702,7.61,9.27,70.05,25568.25,11/6/44
44030,-11.0867,14.174,11.7418,0.317,2.84674,3.59,5.25,70.05,25568.25,11/6/44
23231,-20.8957,-4.1422,-2.9143,1.416,0.01849,9.06,10.72,70.09,25582.85,10/23/44
3339,-11.5525,17.9323,2.8377,0.902,0.28553,6.09,7.75,70.15,25604.75,10/1/44
23598,-15.5424,-12.7663,-7.6508,0.071,13.66642,1.89,3.55,70.15,25604.75,10/1/44
59692,12.8043,-5.1097,16.5293,1.242,0.08238,7.44,9.1,70.17,25612.05,9/23/44
95391,6.1842,11.3141,-17.2344,0.902,0.20504,6.45,8.11,70.17,25612.05,9/23/44
68545,19.6306,0.5239,8.8342,0.991,0.15711,6.73,8.4,70.2,25623,9/13/44
10720,-11.1243,-0.6883,-18.4351,0.423,1.74016,4.12,5.79,70.23,25633.95,9/2/44
66197,15.6826,3.6643,14.3285,0.071,11.83454,2.04,3.71,70.27,25648.55,8/18/44
77599,18.0096,-8.7582,-7.989,1.038,0.06627,7.67,9.34,70.29,25655.85,8/11/44
44845,0.6502,-19.3775,9.4535,0.946,0.29493,6.05,7.72,70.32,25666.8,7/31/44
3286,4.7113,-7.0059,-19.8697,1.542,0.01797,9.09,10.76,70.38,25688.7,7/9/44
84022,9.4604,19.3944,-1.1163,1.038,0.26991,6.15,7.82,70.44,25710.6,6/17/44
34048,-18.1028,-6.8159,9.6397,-0.63,0.00666,10.17,11.84,70.46,25717.9,6/10/44
87908,16.3662,-0.9468,-14.0906,0.54,0.89452,4.85,6.52,70.47,25721.55,6/6/44
55424,-0.2129,4.0316,21.2414,1.542,0.01116,9.61,11.28,70.49,25728.85,5/30/44
82442,2.4412,20.907,4.9427,0.603,1.45806,4.32,5.99,70.49,25728.85,5/30/44
10793,-12.9964,1.7294,-17.1988,0.451,1.87053,4.05,5.72,70.5,25732.5,5/26/44
4176,-4.2252,4.6597,-20.7011,1.242,0.03438,8.38,10.06,70.53,25743.45,5/15/44
46746,2.1279,-18.3027,11.3395,0.82,0.54997,5.37,7.05,70.53,25743.45,5/15/44
34293,-12.1862,-17.3945,4.1514,1.416,0.06435,7.7,9.38,70.55,25750.75,5/8/44
52486,9.3505,-16.6975,10.1227,1.086,0.26601,6.16,7.84,70.58,25761.7,4/27/44
68757,19.4069,1.7776,9.4298,1.478,0.0171,9.14,10.82,70.58,25761.7,4/27/44
14061,-13.258,-4.3399,-16.5744,1.416,0.03815,8.27,9.95,70.62,25776.3,4/12/44
27277,0.4127,-19.6027,-9.2242,0.571,1.26374,4.47,6.15,70.64,25783.6,4/5/44
69534,18.4828,-10.9595,-2.8645,0.636,0.57284,5.33,7.01,70.67,25794.55,3/25/44
4667,-1.768,-0.0777,-21.6149,1.542,0.00408,10.7,12.38,70.7,25805.5,3/14/44
67874,8.6904,12.2591,15.6375,0.48,2.95399,3.55,5.23,70.7,25805.5,3/14/44
86907,-3.5807,20.8044,4.9694,1.416,0.00652,10.19,11.87,70.7,25805.5,3/14/44
34196,-18.528,-3.056,10.9059,0.671,0.71046,5.1,6.78,70.79,25838.35,2/10/44
64668,-7.7488,16.1779,12.2392,0.706,0.44009,5.62,7.3,70.79,25838.35,2/10/44
46782,-8.3665,-0.6337,20.0342,0.54,0.99938,4.73,6.41,70.81,25845.65,2/3/44
35630,-13.0728,-15.8475,7.0808,-0.63,0.01225,9.5,11.19,70.84,25856.6,1/23/44
75081,19.0288,-8.5852,-6.0823,-0.63,0.00555,10.36,12.05,70.88,25871.2,1/8/44
15189,-9.6529,-9.4541,-17.0605,0.991,0.19117,6.52,8.21,70.95,25896.75,12/14/43
35866,-13.9686,-14.4805,8.2952,0.706,0.43394,5.63,7.32,70.95,25896.75,12/14/43
31195,-7.1949,-20.2668,-3.3945,0.636,0.79764,4.97,6.66,70.98,25907.7,12/3/43
76864,12.6781,16.6053,6.1623,1.137,0.01683,9.16,10.85,71.01,25918.65,11/22/43
35352,-17.6765,1.7034,12.6292,0.706,1.09286,4.63,6.32,71.04,25929.6,11/11/43
69567,3.4687,16.0004,14.381,-0.63,0.00652,10.19,11.88,71.04,25929.6,11/11/43
78643,17.732,12.6574,0.6558,1.542,0.01883,9.04,10.73,71.05,25933.25,11/7/43
82278,-4.806,19.6197,8.1876,-0.63,0.01552,9.25,10.94,71.05,25933.25,11/7/43
15146,-18.3139,1.3388,-11.7508,1.298,0.08221,7.44,9.13,71.07,25940.55,10/31/43
92560,13.3728,-3.6305,-16.8303,1.677,0.00538,10.4,12.09,71.07,25940.55,10/31/43
832,4.2981,-0.9799,-21.3601,0.342,2.9602,3.55,5.24,71.1,25951.5,10/20/43
65132,5.6269,11.5948,17.5951,0.991,0.71667,5.09,6.78,71.1,25951.5,10/20/43
32607,-19.3736,-4.5732,8.9243,0.706,0.64196,5.21,6.9,71.12,25958.8,10/13/43
12596,-9.1578,-6.4659,-18.7197,-0.63,0.01674,9.17,10.86,71.13,25962.45,10/9/43
64165,17.1827,-2.3565,13.2402,0.991,0.23972,6.28,7.97,71.13,25962.45,10/9/43
6516,2.1481,-8.5392,-19.985,-0.63,0.02585,8.69,10.39,71.19,25984.35,9/17/43
3013,7.6236,-11.2794,-17.0943,0.636,0.88926,4.85,6.55,71.24,26002.6,8/30/43
55970,-4.4531,10.1443,18.8367,0.86,0.44981,5.59,7.29,71.24,26002.6,8/30/43
97117,5.798,7.9055,-19.536,-0.63,0.01664,9.17,10.87,71.26,26009.9,8/23/43
7959,4.3028,-12.1872,-17.6334,0.266,26.63224,1.16,2.86,71.27,26013.55,8/19/43
67849,20.5639,-5.2581,5.2599,0.571,0.89043,4.85,6.55,71.29,26020.85,8/12/43
44049,4.9244,-21.265,1.3951,0.423,4.10949,3.19,4.89,71.3,26024.5,8/8/43
73730,20.4867,-6.7022,-3.7111,0.342,4.6322,3.06,4.76,71.3,26024.5,8/8/43
3439,-8.5306,13.1826,-15.2333,0.991,0.0762,7.52,9.22,71.32,26031.8,8/1/43
54567,-3.7883,7.4744,20.219,0.902,0.07351,7.56,9.26,71.35,26042.75,7/21/43
94370,5.9672,14.2049,-15.5447,-0.63,0.02325,8.81,10.51,71.35,26042.75,7/21/43
74438,20.1681,7.5111,4.0344,1.416,0.03182,8.47,10.17,71.38,26053.7,7/10/43
56785,-1.8753,8.3031,20.1791,1.416,0.04602,8.07,9.77,71.4,26061,7/3/43
599,-4.9945,14.8804,-15.2874,1.416,0.01902,9.03,10.73,71.43,26071.95,6/22/43
98050,-5.9377,20.2272,-5.9908,0.946,0.42413,5.66,7.36,71.44,26075.6,6/18/43
75260,12.4503,16.1082,8.1377,0.902,0.58598,5.31,7.01,71.48,26090.2,6/3/43
9529,-6.8197,-3.7576,-20.5009,0.603,3.13379,3.48,5.19,71.49,26093.85,5/31/43
52148,-6.2251,7.4343,19.6804,0.509,1.23723,4.49,6.2,71.52,26104.8,5/20/43
27414,0.4142,-19.8931,-9.2658,1.478,0.04885,8,9.71,71.55,26115.75,5/9/43
71759,21.1198,-5.9108,-0.8821,0.342,17.57246,1.61,3.32,71.55,26115.75,5/9/43
40296,-13.5313,-7.0637,15.806,1.416,0.06336,7.72,9.43,71.63,26144.95,4/10/43
47179,-1.335,-13.8547,17.0212,0.82,0.45536,5.58,7.29,71.68,26163.2,3/22/43
60501,4.1733,7.3977,20.2914,1.038,0.12669,6.97,8.68,71.71,26174.15,3/11/43
3044,-5.272,9.2612,-19.2603,0.991,0.23084,6.32,8.03,71.76,26192.4,2/21/43
4889,-1.9283,-0.4291,-21.9377,1.086,0.057,7.84,9.55,71.81,26210.65,2/3/43
97760,10.306,-7.4057,-18.0029,0.291,9.54747,2.28,3.99,71.81,26210.65,2/3/43
26308,-11.5244,-17.4943,-6.8359,0.603,1.06726,4.65,6.37,71.84,26221.6,1/23/43
73836,-4.2378,18.4008,11.3597,0.396,5.60107,2.85,4.57,71.84,26221.6,1/23/43
68934,20.3689,0.5767,8.4268,-0.63,0.00466,10.55,12.27,71.89,26239.85,1/5/43
81778,20.2338,1.2806,-8.6833,1.038,0.12619,6.97,8.69,71.9,26243.5,1/1/43
64648,-7.8747,16.4362,12.4386,0.82,0.89006,4.85,6.57,71.93,26254.45,12/21/42
100351,6.0411,-1.7931,-21.1667,1.038,0.19151,6.52,8.24,72,26280,11/26/42
3425,-4.4951,6.9855,-20.4683,0.54,0.61148,5.26,6.98,72.01,26283.65,11/22/42
43530,-0.5769,-20.307,8.687,0.706,0.6465,5.2,6.92,72.03,26290.95,11/15/42
87075,5.3372,21.3271,-2.2002,0.902,38.59855,0.76,2.48,72.03,26290.95,11/15/42
4500,-9.282,11.7213,-16.2806,1.609,0.00998,9.73,11.45,72.06,26301.9,11/4/42
5264,-5.0318,3.1374,-21.3043,-0.63,0.00737,10.06,11.78,72.09,26312.85,10/24/42
41375,-9.7306,-13.5513,14.5234,1.086,0.02247,8.85,10.57,72.11,26320.15,10/16/42
97647,10.956,-14.4443,-12.672,-0.63,0.0394,8.24,9.96,72.11,26320.15,10/16/42
54432,7.4164,-9.2599,18.674,0.706,0.31895,5.97,7.69,72.12,26323.8,10/13/42
93357,12.6961,-0.2973,-18.1219,0.706,1.22438,4.51,6.23,72.14,26331.1,10/5/42
73554,13.6523,14.5018,9.6658,1.416,0.07316,7.56,9.29,72.17,26342.05,9/24/42
90964,13.0605,-11.8951,-13.3434,0.82,0.56533,5.34,7.07,72.17,26342.05,9/24/42
7651,-13.9629,17.1143,1.5722,0.706,0.15577,6.74,8.47,72.19,26349.35,9/17/42
42309,-13.214,0.3301,17.839,-0.63,0.01134,9.59,11.32,72.38,26418.7,7/10/42
86113,3.6104,21.9271,0.4626,0.86,0.56464,5.35,7.08,72.46,26447.9,6/11/42
1591,3.2222,-0.7768,-21.9886,1.038,0.12251,7,8.74,72.49,26458.85,5/31/42
47983,8.345,-20.5526,1.5619,1.086,0.17707,6.6,8.34,72.49,26458.85,5/31/42
9071,-7.8962,-1.7873,-20.7162,1.038,0.25606,6.2,7.94,72.51,26466.15,5/23/42
13052,-16.8908,2.4176,-14.2675,0.902,0.28337,6.09,7.83,72.51,26466.15,5/23/42
20365,-1.7387,-17.6138,-13.4863,0.706,0.59804,5.28,7.02,72.54,26477.1,5/12/42
65125,5.7294,11.8334,17.9586,1.038,0.33491,5.91,7.65,72.56,26484.4,5/5/42
29529,-21.1771,-2.7335,6.2966,0.706,0.18077,6.58,8.32,72.57,26488.05,5/1/42
45573,-11.4926,12.9258,14.0154,1.298,0.0621,7.74,9.48,72.57,26488.05,5/1/42
59217,12.2784,-4.7444,17.9717,0.54,0.58304,5.31,7.05,72.62,26506.3,4/13/42
10767,-13.7249,2.3669,-17.4179,1.416,0.06063,7.77,9.51,72.7,26535.5,3/15/42
82286,20.1741,4.6796,-8.2744,-0.63,0.02458,8.75,10.49,72.7,26535.5,3/15/42
93114,-1.1891,21.748,-4.7925,1.542,0.01389,9.37,11.11,72.7,26535.5,3/15/42
28828,-15.6438,-15.8105,-1.6961,1.086,0.08528,7.4,9.14,72.72,26542.8,3/8/42
44000,-12.4773,7.3603,16.9624,1.137,0.12327,7,8.74,72.72,26542.8,3/8/42
1151,6.6198,-6.2487,-20.3699,1.677,0.00432,10.64,12.38,72.74,26550.1,2/28/42
73841,-4.2957,18.639,11.5056,0.54,1.83419,4.07,5.81,72.77,26561.05,2/17/42
42326,-8.7065,-13.5434,15.4818,1.416,0.04055,8.2,9.95,72.82,26579.3,1/30/42
69315,19.7416,-10.3166,-1.6593,1.086,0.11913,7.03,8.78,72.82,26579.3,1/30/42
73022,5.246,17.9844,12.1637,0.706,0.50122,5.47,7.22,72.82,26579.3,1/30/42
38311,-3.965,-21.7289,3.3902,1.242,0.02913,8.56,10.31,72.85,26590.25,1/19/42
19106,-21.7155,2.6391,-4.5886,1.137,0.24469,6.25,8,72.87,26597.55,1/12/42
36416,-2.9157,-22.1647,-0.1772,0.991,0.22121,6.36,8.11,72.88,26601.2,1/8/42
11257,-17.3847,8.9794,-10.8351,0.946,0.36744,5.81,7.56,72.91,26612.15,12/28/41
12920,-15.1576,-0.3978,-16.4558,0.48,3.64401,3.32,5.07,72.95,26626.75,12/14/41
23452,-21.0771,-6.4048,-3.9857,0.48,0.01122,9.6,11.35,72.98,26637.7,12/3/41
91212,3.4785,20.9772,-7.0486,0.423,6.23091,2.74,4.49,73.03,26655.95,11/15/41
100154,-5.8229,18.0608,-11.9237,-0.63,0.04908,8,9.75,73.06,26666.9,11/4/41
11408,-16.5783,5.8722,-13.8987,1.137,0.11044,7.12,8.87,73.08,26674.2,10/27/41
64854,14.3273,4.084,16.763,-0.63,0.04694,8.05,9.8,73.11,26685.15,10/16/41
1530,2.1393,1.3437,-22.2939,0.946,0.18703,6.55,8.3,73.14,26696.1,10/5/41
86877,17.55,4.6573,-13.1798,0.636,0.64851,5.2,6.95,73.14,26696.1,10/5/41
87397,-0.4645,22.3259,2.1776,1.137,0.05199,7.94,9.69,73.14,26696.1,10/5/41
93105,-0.0797,21.5416,-6.2734,0.902,0.50109,5.48,7.23,73.14,26696.1,10/5/41
56587,9.1129,-6.3226,19.515,0.095,17.3902,1.62,3.38,73.18,26710.7,9/21/41
61314,9.3,3.7892,20.0806,1.416,0.08964,7.34,9.1,73.19,26714.35,9/17/41
65730,15.6358,3.9572,15.6186,0.991,34.71359,0.87,2.63,73.19,26714.35,9/17/41
18478,-6.0792,-15.347,-15.2331,1.137,0.11719,7.05,8.81,73.23,26728.95,9/3/41
74095,5.5157,18.5918,11.3538,1.478,0.02076,8.93,10.69,73.26,26739.9,8/23/41
11860,-8.6418,-6.215,-19.7966,0.946,0.45864,5.57,7.33,73.27,26743.55,8/19/41
34128,-12.8152,-18.0083,4.1402,0.451,2.40916,3.77,5.53,73.31,26758.15,8/4/41
62223,12.3738,1.802,18.696,-0.63,0.01208,9.52,11.28,73.32,26761.8,8/1/41
91597,14.3319,0.0127,-17.3413,1.416,0.02346,8.8,10.56,73.34,26769.1,7/24/41
71506,21.7479,-5.769,-0.3165,1.137,0.18813,6.54,8.3,73.36,26776.4,7/17/41
27788,-16.2706,12.2555,9.5733,1.416,0.01685,9.16,10.92,73.37,26780.05,7/13/41
30937,-2.5847,-21.5197,-6.0666,0.706,0.80658,4.96,6.72,73.37,26780.05,7/13/41
50369,5.1677,-15.724,15.2672,1.137,0.03972,8.23,9.99,73.41,26794.65,6/29/41
8401,-4.837,-4.1323,-21.6212,-0.63,0.01753,9.12,10.88,73.47,26816.55,6/7/41
34658,-18.9164,-3.9749,11.6194,1.086,0.11706,7.05,8.82,73.52,26834.8,5/20/41
51023,4.4502,-13.3017,17.6606,0.396,1.42039,4.34,6.11,73.52,26834.8,5/20/41
94350,2.6039,18.8611,-12.0878,-0.63,0.02016,8.96,10.73,73.52,26834.8,5/20/41
10206,6.5041,-15.3375,-15.2245,1.086,0.11508,7.07,8.84,73.57,26853.05,5/1/41
36264,-17.9443,-0.043,13.6867,0.48,0.0414,8.18,9.95,73.57,26853.05,5/1/41
71126,20.4623,5.1564,8.0307,1.542,0.01792,9.09,10.86,73.61,26867.65,4/17/41
48644,-10.254,10.9299,16.8941,1.086,0.00522,10.43,12.2,73.62,26871.3,4/13/41
66276,15.02,5.7522,15.8606,1.542,0.07274,7.57,9.34,73.64,26878.6,4/6/41
65327,18.3105,-0.8593,13.2521,0.423,0.94397,4.79,6.56,73.74,26915.1,2/28/41
93229,13.3276,-2.6116,-18.0947,0.706,0.01017,9.71,11.48,73.76,26922.4,2/21/41
82566,15.0641,16.6844,-2.6519,1.416,0.03977,8.23,10,73.79,26933.35,2/10/41
70213,7.9457,15.5134,14.4566,1.416,0.05394,7.9,9.67,73.82,26944.3,1/30/41
46931,1.8575,-18.5618,12.8736,1.086,0.09834,7.24,9.02,73.89,26969.85,1/5/41
95129,4.8157,15.162,-16.1589,0.991,0.16185,6.7,8.48,73.92,26980.8,12/25/40
76192,6.0786,19.6548,9.5602,0.603,1.20647,4.52,6.3,73.96,26995.4,12/10/40
87730,10.5995,18.5252,-7.7499,1.038,0.11866,7.04,8.82,74.02,27017.3,11/18/40
5142,-11.6513,13.8423,-13.7282,1.137,0.03652,8.32,10.1,74.04,27024.6,11/11/40
13560,-18.534,13.0307,-1.586,1.137,0.09605,7.27,9.05,74.04,27024.6,11/11/40
43059,-11.1936,-6.6748,18.613,0.48,1.90063,4.03,5.81,74.07,27035.55,10/31/40
46723,-0.0019,-17.0465,15.0315,1.086,0.0953,7.28,9.06,74.09,27042.85,10/24/40
42797,-0.5353,-21.4799,7.4383,0.54,1.12587,4.6,6.38,74.12,27053.8,10/13/40
94754,9.5613,7.2261,-19.3287,0.451,3.30893,3.43,5.21,74.14,27061.1,10/5/40
46510,-9.3838,0.2041,20.7497,0.902,0.18402,6.56,8.35,74.24,27097.6,8/30/40
83607,18.5964,-5.6693,-11.8609,1.038,0.15448,6.75,8.54,74.24,27097.6,8/30/40
47615,-8.459,1.2364,21.1196,1.416,0.0326,8.44,10.23,74.28,27112.2,8/15/40
29041,-19.0166,8.3127,9.4141,1.416,0.01712,9.14,10.93,74.29,27115.85,8/12/40
24130,-15.0517,-15.0333,-8.2024,0.743,0.39982,5.72,7.51,74.33,27130.45,7/28/40
81785,17.7056,13.9261,-3.5225,1.478,0.02741,8.63,10.42,74.33,27130.45,7/28/40
67824,9.1525,12.8427,16.4948,-0.63,0.00518,10.44,12.23,74.4,27156,7/3/40
42841,-13.5001,4.6285,17.8208,1.137,0.06238,7.74,9.53,74.43,27166.95,6/22/40
12323,-16.9655,15.2851,1.1076,0.671,0.89586,4.84,6.64,74.53,27203.45,5/16/40
8966,-11.3606,2.7027,-19.6611,0.991,0.15433,6.75,8.55,74.55,27210.75,5/9/40
11744,-18.1726,8.6931,-10.844,0.991,0.39888,5.72,7.52,74.58,27221.7,4/28/40
75780,11.0732,18.0757,8.6473,-0.63,0.01141,9.58,11.38,74.63,27239.95,4/10/40
48097,2.1217,-16.9131,15.2987,-0.63,0.01071,9.65,11.45,74.67,27254.55,3/26/40
56538,1.5682,4.0948,22.4806,1.137,0.08587,7.39,9.19,74.67,27254.55,3/26/40
62137,9.0728,5.6636,20.2537,1.038,0.1412,6.85,8.65,74.67,27254.55,3/26/40
65033,10.0822,9.0367,18.4806,0.021,52.7268,0.42,2.22,74.68,27258.2,3/22/40
95217,11.8629,-2.5943,-19.4264,1.137,0.08996,7.34,9.14,74.68,27258.2,3/22/40
2710,4.3618,-5.2248,-21.8806,1.677,0.01112,9.61,11.41,74.7,27265.5,3/15/40
76471,18.6849,-10.4724,-8.1417,0.509,1.38749,4.37,6.17,74.7,27265.5,3/15/40
88507,11.9774,16.5094,-10.4551,-0.63,0.00573,10.33,12.13,74.72,27272.8,3/8/40
85253,18.3958,-4.2645,-13.0454,1.416,0.0337,8.41,10.21,74.82,27309.3,1/31/40
39615,-12.8219,14.4321,12.4424,1.298,0.08021,7.46,9.27,74.87,27327.55,1/13/40
86275,17.9812,-3.9084,-13.7707,1.609,0.00571,10.33,12.14,74.93,27349.45,12/22/39
7323,-8.1045,2.11,-21.4258,0.54,0.8426,4.91,6.72,74.99,27371.35,11/30/39
1173,7.1899,-7.2441,-20.6281,0.603,0.75513,5.03,6.84,75.03,27385.95,11/16/39
45787,-11.9012,11.3406,16.1223,1.416,0.0318,8.47,10.28,75.06,27396.9,11/5/39
1465,-1.4811,7.7975,-21.62,0.991,0.08682,7.38,9.19,75.08,27404.2,10/28/39
48061,-3.9453,-7.8923,21.2736,0.54,1.27826,4.46,6.27,75.08,27404.2,10/28/39
52079,-3.5054,2.2163,22.6544,-0.63,0.00709,10.1,11.91,75.08,27404.2,10/28/39
86751,17.6402,7.507,-12.7629,1.137,0.04815,8.02,9.83,75.08,27404.2,10/28/39
2585,-11.63,19.4439,-4.1938,1.416,0.02649,8.67,10.48,75.12,27418.8,10/14/39
74807,15.5667,14.9793,8.0129,1.137,0.08453,7.41,9.22,75.12,27418.8,10/14/39
94145,12.5503,-12.8723,-14.4204,0.636,1.46967,4.31,6.12,75.13,27422.45,10/10/39
